Domain Code,Domain,Country Code,Country,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2781","Fish, Body Oil","2006","2006","tonnes","1076","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2781","Fish, Body Oil","2007","2007","tonnes","1074","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2781","Fish, Body Oil","2008","2008","tonnes","1288","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2781","Fish, Body Oil","2009","2009","tonnes","1057","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2781","Fish, Body Oil","2010","2010","tonnes","1331","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2781","Fish, Body Oil","2011","2011","tonnes","1640","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2781","Fish, Body Oil","2012","2012","tonnes","1713","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5610","Import Quantity","2781","Fish, Body Oil","2013","2013","tonnes","1647","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1961","1961","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1962","1962","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1963","1963","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1964","1964","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1965","1965","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1966","1966","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1967","1967","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1968","1968","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1969","1969","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1970","1970","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1971","1971","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1972","1972","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1973","1973","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1974","1974","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1975","1975","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1976","1976","tonnes","2","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1977","1977","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1978","1978","tonnes","1","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1979","1979","tonnes","2","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1980","1980","tonnes","2","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1981","1981","tonnes","6","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1982","1982","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1983","1983","tonnes","8","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1984","1984","tonnes","3","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1985","1985","tonnes","1","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1986","1986","tonnes","15","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1987","1987","tonnes","4","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1988","1988","tonnes","60","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1989","1989","tonnes","10","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1990","1990","tonnes","25","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1991","1991","tonnes","29","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1992","1992","tonnes","1","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1993","1993","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1994","1994","tonnes","1","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1995","1995","tonnes","4","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1996","1996","tonnes","4","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1997","1997","tonnes","19","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1998","1998","tonnes","4","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","1999","1999","tonnes","12","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","2000","2000","tonnes","2","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","2001","2001","tonnes","4","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","2002","2002","tonnes","36","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","2003","2003","tonnes","64","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","2004","2004","tonnes","170","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","2005","2005","tonnes","259","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","2006","2006","tonnes","389","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","2007","2007","tonnes","394","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","2008","2008","tonnes","564","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","2009","2009","tonnes","521","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","2010","2010","tonnes","659","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","2011","2011","tonnes","661","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","2012","2012","tonnes","882","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5910","Export Quantity","2781","Fish, Body Oil","2013","2013","tonnes","901","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1961","1961","tonnes","900","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1962","1962","tonnes","1300","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1963","1963","tonnes","1200","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1964","1964","tonnes","1100","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1965","1965","tonnes","1400","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1966","1966","tonnes","1100","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1967","1967","tonnes","400","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1968","1968","tonnes","600","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1969","1969","tonnes","500","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1970","1970","tonnes","600","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1971","1971","tonnes","600","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1972","1972","tonnes","800","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1973","1973","tonnes","200","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1974","1974","tonnes","200","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1975","1975","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1976","1976","tonnes","2007","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1977","1977","tonnes","2085","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1978","1978","tonnes","1867","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1979","1979","tonnes","2241","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1980","1980","tonnes","1955","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1981","1981","tonnes","1585","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1982","1982","tonnes","1547","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1983","1983","tonnes","1751","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1984","1984","tonnes","1676","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1985","1985","tonnes","1844","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1986","1986","tonnes","2585","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1987","1987","tonnes","2317","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1988","1988","tonnes","1134","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1989","1989","tonnes","1136","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1990","1990","tonnes","907","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1991","1991","tonnes","513","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1992","1992","tonnes","716","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1993","1993","tonnes","1527","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1994","1994","tonnes","4037","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1995","1995","tonnes","458","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1996","1996","tonnes","105","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1997","1997","tonnes","104","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1998","1998","tonnes","106","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","1999","1999","tonnes","111","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","2000","2000","tonnes","82","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","2001","2001","tonnes","55","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","2002","2002","tonnes","937","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","2003","2003","tonnes","1472","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","2004","2004","tonnes","114","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","2005","2005","tonnes","354","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","2006","2006","tonnes","687","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","2007","2007","tonnes","680","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","2008","2008","tonnes","724","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","2009","2009","tonnes","536","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","2010","2010","tonnes","672","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","2011","2011","tonnes","979","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","2012","2012","tonnes","831","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5300","Domestic supply quantity","2781","Fish, Body Oil","2013","2013","tonnes","746","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1961","1961","tonnes","900","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1962","1962","tonnes","1300","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1963","1963","tonnes","1200","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1964","1964","tonnes","1100","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1965","1965","tonnes","1400","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1966","1966","tonnes","1100","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1967","1967","tonnes","400","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1968","1968","tonnes","600","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1969","1969","tonnes","500","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1970","1970","tonnes","600","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1971","1971","tonnes","600","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1972","1972","tonnes","800","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1973","1973","tonnes","200","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1974","1974","tonnes","200","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1975","1975","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1976","1976","tonnes","2007","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1977","1977","tonnes","2085","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1978","1978","tonnes","1867","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1979","1979","tonnes","2241","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1980","1980","tonnes","1955","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1981","1981","tonnes","1585","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1982","1982","tonnes","1547","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1983","1983","tonnes","1751","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1984","1984","tonnes","1676","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1985","1985","tonnes","1844","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1986","1986","tonnes","2585","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1987","1987","tonnes","2317","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1988","1988","tonnes","1134","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1989","1989","tonnes","1136","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1990","1990","tonnes","907","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1991","1991","tonnes","513","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1992","1992","tonnes","716","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1993","1993","tonnes","1527","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1994","1994","tonnes","4037","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1995","1995","tonnes","458","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1996","1996","tonnes","105","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1997","1997","tonnes","103","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1998","1998","tonnes","106","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","1999","1999","tonnes","111","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","2000","2000","tonnes","79","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","2001","2001","tonnes","52","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","2002","2002","tonnes","937","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","2003","2003","tonnes","1472","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","2004","2004","tonnes","114","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","2005","2005","tonnes","354","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","2006","2006","tonnes","687","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","2007","2007","tonnes","680","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","2008","2008","tonnes","724","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","2009","2009","tonnes","536","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","2010","2010","tonnes","672","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","2011","2011","tonnes","979","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","2012","2012","tonnes","831","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5520","Feed","2781","Fish, Body Oil","2013","2013","tonnes","746","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5141","Food supply quantity (tonnes)","2781","Fish, Body Oil","1961","1961","tonnes","0","S","Standardized data"
"BL","Commodity Balances - Livestock and Fish Primary Equivalent","211","Switzerland","5141","Food supply quantity (tonnes)","2781","Fish, Body Oil","1962","1962","tonnes","0","S","Standardized data"
